ExitSpeed,VExitAngle,HExitAngle,Cluster
102.5043,-2.731788,-17.60706,0
90.48387,-6.596599,-15.32463,0
98.55112,1.902327,14.90541,0
103.6987,-1.530487,-14.62985,0
62.9875,-10.17093,-41.2224,1
84.93754,-18.69132,-34.77202,1
80.59068,-8.874062,-16.44065,3
72.29255,-13.54763,-39.92363,1
55.12172,-67.11224,32.87958,2
74.96703,-13.58535,-32.81685,1
80.76456,-3.22552,-37.03934,3
88.70921,-15.09007,-10.32026,2
76.04161,3.542212,-1.459708,3
88.26595,-3.200673,-34.25148,1
95.99962,5.475405,4.301193,0
89.37408,-27.98434,-38.50037,1
79.13715,-13.53906,-39.03626,1
103.2533,2.956589,-28.36355,0
91.13099,-4.464095,-15.69415,0
84.24173,-16.28472,-11.29654,2
83.64172,-5.981151,-19.44039,3
71.23875,-17.77378,-34.47265,1
72.72636,-35.3257,-48.54313,1
64.98395,2.406186,-7.647902,3
99.22124,-3.498183,-9.106185,0
89.79916,-17.66783,-39.13708,1
90.73814,0.7978141,9.901651,0
95.89922,-21.91292,-18.80602,1
94.7071,-1.658915,-21.08642,0
61.96082,17.0582,-6.671089,3
84.80939,-19.08473,-15.54109,1
43.15437,-14.40515,10.11396,2
87.3454,-18.02594,-20.66497,1
56.9272,-11.97709,-1.735947,3
109.732,-2.886604,-20.60555,0
102.1085,-11.47007,-19.69014,0
95.33028,-3.158726,-9.910603,0
96.85637,-4.24622,-3.425528,0
70.64876,2.37247,-12.2016,3
107.5514,-8.136468,5.07055,0
67.97414,-11.17401,-8.376907,3
98.23022,-20.18413,-7.541563,0
91.91417,-20.46569,-42.17575,1
84.81393,3.98836,-21.42541,3
96.0383,-15.92001,-9.31783,0
92.40565,-6.50288,-31.41794,0
84.25222,-23.77442,-20.92194,1
83.99869,-17.58323,9.909607,2
65.74319,-19.26357,-17.96098,2
108.4329,3.772603,-33.20726,0
56.29779,16.71005,3.473133,3
95.76156,-19.97614,-35.51748,1
85.46225,1.915077,-7.743841,3
88.40073,1.971025,-15.44456,3
88.16571,-1.087704,-31.92586,0
94.79945,-25.76852,-9.965667,2
81.40804,-36.39301,1.136853,2
87.69765,3.896109,7.852417,3
79.93496,9.894933,-15.52779,3
90.33338,2.736752,-8.684275,0
93.07494,-12.67238,-16.60879,0
94.6699,-7.557365,-41.80315,1
63.23048,9.937073,-8.583315,3
98.70801,-2.095881,-6.868887,0
106.147,-18.6908,-15.77346,0
110.1404,-21.17951,-40.42587,1
64.32941,-21.55962,7.607093,2
93.57809,-44.52228,-2.254679,2
104.1455,-18.20204,9.989989,2
101.2918,-10.99821,-14.7337,0
77.52,-13.81841,1.850291,2
72.80153,-13.75357,-40.39725,1
76.33482,10.83473,-7.550938,3
92.97829,-16.51681,16.82463,2
100.8537,-19.42988,-22.68609,1
106.3708,-1.501942,-38.70872,0
88.74589,-5.855203,-7.821033,0
106.7394,3.847707,4.912819,0
98.33037,-12.6288,8.470348,0
80.21821,-11.87698,-13.92652,3
101.0627,1.107683,-37.47671,0
97.47745,-27.81814,-45.91631,1
90.60762,-5.383307,-20.25966,0
72.84843,-29.40469,-44.29047,1
57.81225,-12.38176,-2.513202,3
68.18199,7.643086,-14.4706,3
86.56857,-20.08353,-38.50431,1
88.16312,-1.630879,6.735385,0
73.61565,6.126381,-20.99594,3
95.79155,-15.17177,-36.90261,1
72.5527,8.819865,-11.42149,3
65.77164,-29.71983,-15.51813,2
90.55345,-9.517604,-25.43629,1
92.2373,-4.787484,-33.37257,0
98.97442,3.10649,-17.48825,0
87.60026,-14.64603,-44.35926,1
87.30627,-16.18803,-23.6616,1
100.5034,-12.18917,12.6998,0
99.23631,-5.597492,-19.38804,0
104.1805,-6.037913,8.778854,0
97.53304,-8.98529,-36.35043,1
100.7266,0.5271971,-13.61823,0
97.20425,-1.509811,-12.13077,0
82.88067,-3.13021,-10.29521,3
51.24582,-3.51001,-3.970458,3
98.90333,-23.67376,-5.637139,2
99.22795,3.627178,-30.89491,0
106.2362,4.7619,-25.51417,0
61.45377,-25.39845,57.7409,2
96.01928,1.897894,-32.2443,0
74.52629,-14.05035,-13.9925,3
89.53454,-7.583201,-13.34818,0
99.82826,-9.466907,-30.38392,0
