ExitSpeed,VExitAngle,HExitAngle,Cluster
68.13245,-17.64147,5.605649,2
94.92014,-30.13439,13.09835,2
73.11552,-1.440486,38.9663,4
97.58416,-23.06714,21.59018,0
92.31429,-18.31683,20.32636,0
90.48367,7.832207,16.25184,0
95.11343,-1.697206,18.5204,0
93.5957,-1.272722,-24.56931,3
90.63084,0.1485254,-5.267024,3
84.1481,-0.20858,11.3081,1
89.85474,-12.08911,17.66045,0
71.66483,4.63622,9.399295,1
79.69524,-7.619746,5.36746,1
85.13524,-26.16573,-1.91755,2
85.22137,-5.581607,7.429799,1
105.2044,-8.69033,0.5804471,3
74.96657,-6.468992,12.59074,1
92.97534,5.833235,21.3902,0
79.71667,-7.692347,46.24984,4
77.01521,-15.80718,41.67737,4
93.78758,3.251781,24.88607,0
78.40285,-9.886482,16.16273,1
85.1431,-6.830188,29.48815,4
99.80952,2.686172,7.906585,0
74.84846,-10.93535,42.88334,4
102.0823,0.4739338,-1.737029,3
70.9214,-12.17784,5.790079,1
98.9724,-11.12216,13.21116,0
89.91693,-8.165384,45.31659,4
93.78056,-12.70194,49.16323,4
91.25767,4.068967,-12.29002,3
69.85383,1.560186,35.71849,4
76.17854,-7.542017,-15.83196,3
101.5466,-12.98693,-2.044652,3
101.7733,-14.86587,-5.658607,3
85.1082,5.169523,10.29137,1
100.6398,-15.81861,-12.37789,3
99.48177,-7.792523,15.14715,0
76.50243,-12.2484,49.95947,4
80.57069,4.462492,-5.388846,1
92.01656,-11.87555,16.01768,0
100.1271,1.643255,35.19946,0
81.48191,-1.257588,31.29304,4
93.6432,-13.14289,-9.843317,3
57.1394,-16.97169,-28.6049,2
98.90063,4.484812,15.43393,0
91.74129,1.790855,20.30836,0
64.8049,6.075498,13.58492,1
83.6701,-10.03839,9.79004,1
101.2044,-33.18582,29.2397,4
97.25687,0.6384257,19.44981,0
79.84588,-8.121424,22.93421,1
79.9465,1.844443,10.03159,1
93.58942,-2.12988,-24.26361,3
93.88162,3.93913,5.037961,0
92.29113,-8.94488,37.27082,4
95.00915,-20.88865,-27.71194,3
87.99852,-19.17031,19.84001,0
75.04961,-1.543213,38.06584,4
84.27507,-2.788312,16.93661,0
99.23899,6.210031,-8.779876,3
97.26606,-5.361238,18.411,0
103.4198,-21.07396,8.72108,0
95.79214,-5.742728,16.07211,0
96.88378,-10.97203,25.53195,0
81.7336,-0.9336954,-3.366842,1
81.5076,-24.35504,-2.299299,2
69.76952,3.20751,11.19614,1
38.34554,-18.18241,8.074419,2
86.62344,-18.24865,44.75391,4
69.42633,-4.689231,-1.800045,1
79.11337,-15.93641,0.259121,2
85.13264,-1.008727,10.18354,1
98.25491,-13.76944,-4.908906,3
100.5776,-5.404713,12.63086,0
98.92145,-4.117795,-11.11984,3
81.84451,-5.098876,8.67232,1
92.13758,-1.845535,19.58014,0
76.77289,-5.051984,28.31367,4
95.50316,-8.47516,40.27156,4
95.2249,-14.08581,1.728092,3
85.38568,-7.543718,0.8987726,3
89.43056,-23.4388,43.65727,4
94.23468,-1.521019,3.846387,0
92.60246,-18.86165,14.55486,0
87.22688,1.644129,3.000758,1
52.70489,-12.68789,-3.148827,1
61.08552,-29.52383,-20.25149,2
67.46613,-22.87082,-6.21398,2
99.82193,-17.7547,13.83842,0
102.0681,1.220667,22.30201,0
105.8245,-5.940018,17.51099,0
90.05492,4.644541,-9.444654,3
93.8835,-13.7701,28.0946,0
79.34138,4.358656,41.485,4
99.46806,3.593752,20.73892,0
96.42169,-17.72038,3.279915,3
107.3841,-2.229064,-8.460195,3
67.07648,6.36303,-8.244232,1
94.98611,0.6713082,-4.328233,3
98.19181,7.18873,10.57233,0
74.8203,6.926432,9.416241,1
101.8046,-7.747891,26.70529,0
73.89395,-3.505478,2.850588,1
101.0263,-3.430179,4.317205,0
102.5861,-11.67869,-4.352705,3
83.19052,-23.0197,9.380355,2
98.59732,6.502377,30.26571,0
94.88663,-11.27026,41.81017,4
88.94723,1.8165,40.49504,4
89.96368,7.691652,17.27586,0
110.1376,-7.983575,11.1802,0
94.30608,-16.75764,24.02551,0
78.71402,-17.35621,42.78049,4
92.28939,-27.04435,11.61153,2
81.59843,-3.457177,-4.518816,3
22.98871,48.39404,11.23252,1
